,certificate,director_name,genre,gross_value,imdb_ratings,metscores,movie_description,movie_names,runtime,star_cast,votes,year_release
1300,R,Dee Rees,Drama,,7.5,85,"['Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.']",Mudbound,134,Dee Rees,18267,2017
1301,R,Dee Rees,Drama,,7.5,85,"['Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.']",Mudbound,134,Carey Mulligan,18267,2017
1302,R,Dee Rees,Drama,,7.5,85,"['Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.']",Mudbound,134,Garrett Hedlund,18267,2017
1303,R,Dee Rees,Drama,,7.5,85,"['Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.']",Mudbound,134,Jason Clarke,18267,2017
1304,PG-13,Stella Meghie,Drama,34000284,6.4,52,"[""A teenager who's spent her whole life confined to her home falls for the boy next door.""]","Everything, Everything",96,Stella Meghie,17117,2017
1305,PG-13,Stella Meghie,Romance,34000284,6.4,52,"[""A teenager who's spent her whole life confined to her home falls for the boy next door.""]","Everything, Everything",96,Stella Meghie,17117,2017
1306,PG-13,Stella Meghie,Drama,34000284,6.4,52,"[""A teenager who's spent her whole life confined to her home falls for the boy next door.""]","Everything, Everything",96,Amandla Stenberg,17117,2017
1307,PG-13,Stella Meghie,Romance,34000284,6.4,52,"[""A teenager who's spent her whole life confined to her home falls for the boy next door.""]","Everything, Everything",96,Amandla Stenberg,17117,2017
1308,PG-13,Stella Meghie,Drama,34000284,6.4,52,"[""A teenager who's spent her whole life confined to her home falls for the boy next door.""]","Everything, Everything",96,Nick Robinson,17117,2017
1309,PG-13,Stella Meghie,Romance,34000284,6.4,52,"[""A teenager who's spent her whole life confined to her home falls for the boy next door.""]","Everything, Everything",96,Nick Robinson,17117,2017
1310,PG-13,Stella Meghie,Drama,34000284,6.4,52,"[""A teenager who's spent her whole life confined to her home falls for the boy next door.""]","Everything, Everything",96,Anika Noni Rose,17117,2017
1311,PG-13,Stella Meghie,Romance,34000284,6.4,52,"[""A teenager who's spent her whole life confined to her home falls for the boy next door.""]","Everything, Everything",96,Anika Noni Rose,17117,2017
1312,R,Jon Lucas,Adventure,72110659,5.5,42,"['As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.']",A Bad Moms Christmas,104,Jon Lucas,17036,2017
1313,R,Jon Lucas,Comedy,72110659,5.5,42,"['As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.']",A Bad Moms Christmas,104,Jon Lucas,17036,2017
1314,R,Jon Lucas,Adventure,72110659,5.5,42,"['As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.']",A Bad Moms Christmas,104,Scott Moore,17036,2017
1315,R,Jon Lucas,Comedy,72110659,5.5,42,"['As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.']",A Bad Moms Christmas,104,Scott Moore,17036,2017
1316,R,Jon Lucas,Adventure,72110659,5.5,42,"['As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.']",A Bad Moms Christmas,104,Mila Kunis,17036,2017
1317,R,Jon Lucas,Comedy,72110659,5.5,42,"['As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.']",A Bad Moms Christmas,104,Mila Kunis,17036,2017
1318,R,Jon Lucas,Adventure,72110659,5.5,42,"['As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.']",A Bad Moms Christmas,104,Kristen Bell,17036,2017
1319,R,Jon Lucas,Comedy,72110659,5.5,42,"['As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.']",A Bad Moms Christmas,104,Kristen Bell,17036,2017
1320,R,Jon Lucas,Adventure,72110659,5.5,42,"['As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.']",A Bad Moms Christmas,104,Kathryn Hahn,17036,2017
1321,R,Jon Lucas,Comedy,72110659,5.5,42,"['As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.']",A Bad Moms Christmas,104,Kathryn Hahn,17036,2017
1322,TV-MA,David Bruckner,Horror,,6.3,57,"[""A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.""]",The Ritual,94,David Bruckner,16653,2017
1323,TV-MA,David Bruckner,Horror,,6.3,57,"[""A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.""]",The Ritual,94,Rafe Spall,16653,2017
1324,TV-MA,David Bruckner,Horror,,6.3,57,"[""A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.""]",The Ritual,94,Arsher Ali,16653,2017
1325,TV-MA,David Bruckner,Horror,,6.3,57,"[""A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.""]",The Ritual,94,Robert James-Collier,16653,2017
1326,PG,David Soren,Animation,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,David Soren,16565,2017
1327,PG,David Soren,Action,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,David Soren,16565,2017
1328,PG,David Soren,Comedy,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,David Soren,16565,2017
1329,PG,David Soren,Animation,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,Kevin Hart,16565,2017
1330,PG,David Soren,Action,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,Kevin Hart,16565,2017
1331,PG,David Soren,Comedy,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,Kevin Hart,16565,2017
1332,PG,David Soren,Animation,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,Thomas Middleditch,16565,2017
1333,PG,David Soren,Action,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,Thomas Middleditch,16565,2017
1334,PG,David Soren,Comedy,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,Thomas Middleditch,16565,2017
1335,PG,David Soren,Animation,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,Ed Helms,16565,2017
1336,PG,David Soren,Action,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,Ed Helms,16565,2017
1337,PG,David Soren,Comedy,73921000,6.2,69,"[""Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.""]",Captain Underpants: The First Epic Movie,89,Ed Helms,16565,2017
1338,PG-13,Jeffrey Blitz,Comedy,3606977,5.8,40,"['Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.']",Table 19,87,Jeffrey Blitz,16230,2017
1339,PG-13,Jeffrey Blitz,Drama,3606977,5.8,40,"['Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.']",Table 19,87,Jeffrey Blitz,16230,2017
1340,PG-13,Jeffrey Blitz,Romance,3606977,5.8,40,"['Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.']",Table 19,87,Jeffrey Blitz,16230,2017
1341,PG-13,Jeffrey Blitz,Comedy,3606977,5.8,40,"['Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.']",Table 19,87,Anna Kendrick,16230,2017
1342,PG-13,Jeffrey Blitz,Drama,3606977,5.8,40,"['Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.']",Table 19,87,Anna Kendrick,16230,2017
1343,PG-13,Jeffrey Blitz,Romance,3606977,5.8,40,"['Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.']",Table 19,87,Anna Kendrick,16230,2017
1344,PG-13,Jeffrey Blitz,Comedy,3606977,5.8,40,"['Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.']",Table 19,87,Lisa Kudrow,16230,2017
1345,PG-13,Jeffrey Blitz,Drama,3606977,5.8,40,"['Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.']",Table 19,87,Lisa Kudrow,16230,2017
1346,PG-13,Jeffrey Blitz,Romance,3606977,5.8,40,"['Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.']",Table 19,87,Lisa Kudrow,16230,2017
